Country,Year,Value
Kenya,2019,17848.835
Kenya,2010,0
Kenya,2010,431727
Kenya,2011,460988
Kenya,2012,548700
Kenya,2013,696680
Kenya,2014,755163.26
Kenya,2015,814100
Kenya,2016,982642
Kenya,2017,1080114
Kenya,2018,1166349
Kenya,2019,1298191.474
Kenya,2010,12535
Kenya,2011,8006
Kenya,2012,8500
Kenya,2013,15290
Kenya,2014,16956.14
Kenya,2016,7946
Kenya,2017,12770
Kenya,2018,411922
Kenya,2019,6819.697
Kenya,2010,69272
Kenya,2011,104481
Kenya,2012,101600
Kenya,2013,119840
Kenya,2014,146713.17
Kenya,2016,175698
Kenya,2017,227750
Kenya,2019,239653.482
Kenya,2010,0
Kenya,2010,98821
Kenya,2011,136779
Kenya,2012,190300
Kenya,2013,235160
Kenya,2014,204571.8
Kenya,2016,433574
Kenya,2017,394190
Kenya,2019,545272.072
Kenya,2010,113262
Kenya,2011,162295
Kenya,2012,217000
Kenya,2013,265540
Kenya,2014,245261.4
Kenya,2016,473667
Kenya,2017,436242
Kenya,2018,500022
Kenya,2019,563120.907
Kenya,2010,17948
Kenya,2011,24300
Kenya,2012,40000
Kenya,2013,43200
Kenya,2014,41874.36
Kenya,2016,50383
Kenya,2017,45830
Kenya,2018,49105
Kenya,2019,54375.414
Kenya,2010,0
Kenya,2017,322
Kenya,2019,969.247
Kenya,2010,127103
Kenya,2011,52921
Kenya,2012,48100
Kenya,2013,71460
Kenya,2014,103210.41
Kenya,2016,114345
Kenya,2017,142970
Kenya,2019,201522.904
Latvia,2010,69.551
Latvia,2011,78.962
Latvia,2012,109.713
Latvia,2013,114.619
Latvia,2014,133.719
Latvia,2015,138.424
Latvia,2016,175.089
Latvia,2017,233.227
Latvia,2018,247.642
Latvia,2019,295.822
Latvia,2020,339.338
Latvia,2011,18
Latvia,2012,17.041
Latvia,2013,23.705
Latvia,2014,30.848
Latvia,2015,37.097
Latvia,2016,47.411
Latvia,2017,47.707
Latvia,2018,69.528
Latvia,2019,85.757
Latvia,2020,81.378
Latvia,2010,0
Latvia,2011,0
Latvia,2012,0
Latvia,2013,0
Latvia,2014,0
Latvia,2015,0
Latvia,2016,0
Latvia,2017,0
Latvia,2018,0
Latvia,2019,0
Latvia,2020,0
Latvia,2010,155.35
Latvia,2011,161.24
Latvia,2012,198.026
Latvia,2013,235.737
Latvia,2014,282.043
Latvia,2015,331.145
Latvia,2016,382.087
Latvia,2017,434.326
Latvia,2018,461.9
Latvia,2019,559.721
Latvia,2020,609.887
Latvia,2010,0.014
Latvia,2011,0.398
Latvia,2012,0.531
Latvia,2013,0.563
Latvia,2014,0.624
Latvia,2015,1.154
Latvia,2016,1.64
Latvia,2017,1.334
Latvia,2018,3.38
Latvia,2019,1.647
Latvia,2020,0.002
Latvia,2010,0.413
Latvia,2011,0.398
Latvia,2012,0.27
Latvia,2013,0.189
Latvia,2014,0.194
Latvia,2015,0.19
Latvia,2016,0.193
Latvia,2017,0.196
Latvia,2018,0.17
Latvia,2019,8.275
Latvia,2020,9.749
Latvia,2011,26.681
Latvia,2012,40.748
Latvia,2013,54.566
Latvia,2014,76.781
Latvia,2015,95.044
Latvia,2016,108.604
Latvia,2017,102.179
Latvia,2018,100.393
Latvia,2019,115.687
Latvia,2020,104.12
Latvia,2010,36.79
Latvia,2011,44.681
Latvia,2012,57.789
Latvia,2013,78.271
Latvia,2014,107.629
Latvia,2015,132.141
Latvia,2016,156.015
Latvia,2017,149.886
Latvia,2018,169.921
Latvia,2019,201.444
Latvia,2020,185.497
Latvia,2010,48.568
Latvia,2011,35.801
Latvia,2012,29.727
Latvia,2013,38.395
Latvia,2014,38.437
Latvia,2015,56.672
Latvia,2016,45.589
Latvia,2017,44.985
Latvia,2018,33.323
Latvia,2019,43.315
Latvia,2020,63.622
Latvia,2014,59.5
Latvia,2015,64.964
Latvia,2016,77.222
Latvia,2017,97.753
Latvia,2018,100.038
Latvia,2019,127.819
Latvia,2020,153.28
Latvia,2014,69.3
Latvia,2015,67.417
Latvia,2016,84.742
Latvia,2017,121.225
Latvia,2018,128.893
Latvia,2019,158.171
Latvia,2020,180.266
Latvia,2014,4.919
Latvia,2015,6.043
Latvia,2016,13.126
Latvia,2017,14.249
Latvia,2018,18.711
Latvia,2019,9.832
Latvia,2020,5.792
Latvia,2010,92.935
Latvia,2011,102.169
Latvia,2012,144.755
Latvia,2013,158.072
Latvia,2014,162.348
Latvia,2015,150.702
Latvia,2016,184.562
Latvia,2017,279.709
Latvia,2018,283.55
Latvia,2019,332.327
Latvia,2020,416.402
Latvia,2011,23.29
Latvia,2012,22.483
Latvia,2013,32.691
Latvia,2014,37.452
Latvia,2015,40.388
Latvia,2016,49.975
Latvia,2017,57.215
Latvia,2018,79.609
Latvia,2019,96.339
Latvia,2020,99.859
Latvia,2010,0
Latvia,2011,0
Latvia,2012,0
Latvia,2013,0
Latvia,2014,0
Latvia,2015,0
Latvia,2016,0
Latvia,2017,0
Latvia,2018,0
Latvia,2019,0
Latvia,2020,0
Latvia,2010,207.578
Latvia,2011,208.628
Latvia,2012,261.276
Latvia,2013,325.106
Latvia,2014,342.429
Latvia,2015,360.518
Latvia,2016,402.758
Latvia,2017,520.887
Latvia,2018,528.875
Latvia,2019,628.79
Latvia,2020,748.393
Latvia,2010,0.019
Latvia,2011,0.515
Latvia,2012,0.7
Latvia,2013,0.776
Latvia,2014,0.758
Latvia,2015,1.257
Latvia,2016,1.729
Latvia,2017,1.6
Latvia,2018,3.87
Latvia,2019,1.85
Latvia,2020,0.002
Latvia,2010,0.551
Latvia,2011,0.515
Latvia,2012,0.357
Latvia,2013,0.26
Latvia,2014,0.235
Latvia,2015,0.207
Latvia,2016,0.203
Latvia,2017,0.235
Latvia,2018,0.195
Latvia,2019,9.296
Latvia,2020,11.964
Latvia,2011,34.522
Latvia,2012,53.763
Latvia,2013,75.252
Latvia,2014,93.22
Latvia,2015,103.474
Latvia,2016,114.48
Latvia,2017,122.543
Latvia,2018,114.95
Latvia,2019,129.963
Latvia,2020,127.765
Latvia,2010,49.159
Latvia,2011,57.812
Latvia,2012,76.246
Latvia,2013,107.943
Latvia,2014,130.672
Latvia,2015,143.862
Latvia,2016,164.455
Latvia,2017,179.758
Latvia,2018,194.56
Latvia,2019,226.302
Latvia,2020,227.624
Latvia,2010,64.897
Latvia,2011,46.324
Latvia,2012,39.222
Latvia,2013,52.95
Latvia,2014,46.667
Latvia,2015,61.699
Latvia,2016,48.056
Latvia,2017,53.95
Latvia,2018,38.155
Latvia,2019,48.661
Latvia,2020,78.071
Latvia,2014,72.239
Latvia,2015,70.726
Latvia,2016,81.399
Latvia,2017,117.235
Latvia,2018,114.543
Latvia,2019,143.591
Latvia,2020,188.09
Latvia,2014,84.137
Latvia,2015,73.397
Latvia,2016,89.326
Latvia,2017,145.385
Latvia,2018,147.583
Latvia,2019,177.69
Latvia,2020,221.204
Latvia,2014,5.972
Latvia,2015,6.579
Latvia,2016,13.836
Latvia,2017,17.089
Latvia,2018,21.425
Latvia,2019,11.046
Latvia,2020,7.108
Liechtenstein,2010,65.67
Liechtenstein,2011,80.97
Liechtenstein,2012,84.58
Liechtenstein,2013,51.57
Liechtenstein,2014,52.43
Liechtenstein,2015,48.18
Liechtenstein,2016,59.88
Liechtenstein,2017,61.855
Liechtenstein,2018,96.207
Liechtenstein,2019,70.73
Liechtenstein,2020,70.417
Liechtenstein,2010,3472.43
Liechtenstein,2011,3526.83
Liechtenstein,2012,3597.36
Liechtenstein,2013,3953.09
Liechtenstein,2014,4228.01
Liechtenstein,2015,4934.49
Liechtenstein,2016,5302.6
Liechtenstein,2017,5925.17
Liechtenstein,2018,5876.213
Liechtenstein,2019,7194.64
Liechtenstein,2020,7807.789
Liechtenstein,2010,127.9
Liechtenstein,2011,134.8
Liechtenstein,2012,160.45
Liechtenstein,2013,182.37
Liechtenstein,2014,209.83
Liechtenstein,2015,211.74
Liechtenstein,2016,321.05
Liechtenstein,2017,361.39
Liechtenstein,2018,358.102
Liechtenstein,2019,408.273
Liechtenstein,2020,459.922
Liechtenstein,2010,434.96
Liechtenstein,2011,433.91
Liechtenstein,2012,442.58
Liechtenstein,2013,482.09
Liechtenstein,2014,491.04
Liechtenstein,2015,542.32
Liechtenstein,2016,612.66
Liechtenstein,2017,668.891
Liechtenstein,2018,727.478
Liechtenstein,2019,990.37
Liechtenstein,2020,1192.644
Liechtenstein,2010,113.98
Liechtenstein,2011,89.21
Liechtenstein,2012,90.99
Liechtenstein,2013,107.67
Liechtenstein,2014,88.79
Liechtenstein,2015,110.09
Liechtenstein,2016,129.34
Liechtenstein,2017,139.03
Liechtenstein,2018,137.151
Liechtenstein,2019,138.64
Liechtenstein,2020,132.589
Liechtenstein,2010,1463.09
Liechtenstein,2011,1595.91
Liechtenstein,2012,1627.82
Liechtenstein,2013,1726.71
Liechtenstein,2014,1817.13
Liechtenstein,2015,2254.24
Liechtenstein,2016,2192.84
Liechtenstein,2017,2289.294
Liechtenstein,2018,2382.478
Liechtenstein,2019,2740.21
Liechtenstein,2020,2958.346
Liechtenstein,2010,298.88
Liechtenstein,2011,245.73
Liechtenstein,2012,250.64
Liechtenstein,2013,301.16
Liechtenstein,2014,264.31
Liechtenstein,2015,231.65
Liechtenstein,2016,291.39
Liechtenstein,2017,402.411
Liechtenstein,2018,341.007
Liechtenstein,2019,375.67
Liechtenstein,2020,338.187
Liechtenstein,2010,51.02
Liechtenstein,2011,43.14
Liechtenstein,2012,44
Liechtenstein,2013,62.29
Liechtenstein,2014,61.38
Liechtenstein,2015,76.32
Liechtenstein,2016,99.34
Liechtenstein,2017,121.8
Liechtenstein,2018,155.225
Liechtenstein,2019,198.18
Liechtenstein,2020,190.161
Liechtenstein,2010,69.891
Liechtenstein,2011,86.056
Liechtenstein,2012,92.276
Liechtenstein,2013,57.846
Liechtenstein,2014,53.008
Liechtenstein,2015,48.564
Liechtenstein,2016,58.937
Liechtenstein,2017,63.422
Liechtenstein,2018,97.702
Liechtenstein,2019,73.053
Liechtenstein,2020,79.964
Liechtenstein,2010,3695.647
Liechtenstein,2011,3748.358
Liechtenstein,2012,3924.678
Liechtenstein,2013,4434.201
Liechtenstein,2014,4274.603
Liechtenstein,2015,4973.783
Liechtenstein,2016,5219.094
Liechtenstein,2017,6075.228
Liechtenstein,2018,5967.516
Liechtenstein,2019,7430.944
Liechtenstein,2020,8866.443
Liechtenstein,2010,136.122
Liechtenstein,2011,143.267
Liechtenstein,2012,175.049
Liechtenstein,2013,204.565
Liechtenstein,2014,212.142
Liechtenstein,2015,213.426
Liechtenstein,2016,315.994
Liechtenstein,2017,370.542
Liechtenstein,2018,363.666
Liechtenstein,2019,421.683
Liechtenstein,2020,522.282
Liechtenstein,2010,462.92
Liechtenstein,2011,461.165
Liechtenstein,2012,482.85
Liechtenstein,2013,540.763
Liechtenstein,2014,496.451
Liechtenstein,2015,546.638
Liechtenstein,2016,603.012
Liechtenstein,2017,685.831
Liechtenstein,2018,738.782
Liechtenstein,2019,1022.898
Liechtenstein,2020,1354.354
Liechtenstein,2010,121.307
Liechtenstein,2011,94.813
Liechtenstein,2012,99.269
Liechtenstein,2013,120.774
Liechtenstein,2014,89.768
Liechtenstein,2015,110.967
Liechtenstein,2016,127.303
Liechtenstein,2017,142.551
Liechtenstein,2018,139.282
Liechtenstein,2019,143.194
Liechtenstein,2020,150.566
Liechtenstein,2010,1557.141
Liechtenstein,2011,1696.153
Liechtenstein,2012,1775.933
Liechtenstein,2013,1936.859
Liechtenstein,2014,1837.155
Liechtenstein,2015,2272.19
Liechtenstein,2016,2158.307
Liechtenstein,2017,2347.272
Liechtenstein,2018,2419.497
Liechtenstein,2019,2830.211
Liechtenstein,2020,3359.466
Liechtenstein,2010,318.093
Liechtenstein,2011,261.165
Liechtenstein,2012,273.445
Liechtenstein,2013,337.813
Liechtenstein,2014,267.223
Liechtenstein,2015,233.495
Liechtenstein,2016,286.801
Liechtenstein,2017,412.602
Liechtenstein,2018,346.306
Liechtenstein,2019,388.009
Liechtenstein,2020,384.041
Liechtenstein,2010,54.3
Liechtenstein,2011,45.85
Liechtenstein,2012,48.003
Liechtenstein,2013,69.871
Liechtenstein,2014,62.056
Liechtenstein,2015,76.928
Liechtenstein,2016,97.776
Liechtenstein,2017,124.885
Liechtenstein,2018,157.637
Liechtenstein,2019,204.689
Liechtenstein,2020,215.945
North Macedonia,2010,738.9
North Macedonia,2011,2127.44
North Macedonia,2012,2703.01
North Macedonia,2013,4696.86
North Macedonia,2014,7218.11
North Macedonia,2015,9034.819
North Macedonia,2016,10932.126
North Macedonia,2017,12732.226
North Macedonia,2018,13917.026
North Macedonia,2019,16389.812
North Macedonia,2020,20187.232
North Macedonia,2010,0
North Macedonia,2019,22.675
North Macedonia,2020,40.158
North Macedonia,2010,0
North Macedonia,2010,12493.59
North Macedonia,2011,16141.13
North Macedonia,2012,21335.8
North Macedonia,2013,27137.36
North Macedonia,2014,33582.26
North Macedonia,2015,40802.367
North Macedonia,2016,49078.773
North Macedonia,2017,58239.002
North Macedonia,2018,65940.707
North Macedonia,2019,77619.975
North Macedonia,2020,89549.224
North Macedonia,2010,2.87
North Macedonia,2011,16.3
North Macedonia,2012,210.62
North Macedonia,2013,41.76
North Macedonia,2014,363.57
North Macedonia,2015,740.865
North Macedonia,2016,84.397
North Macedonia,2017,85.849
North Macedonia,2018,58.334
North Macedonia,2019,77.689
North Macedonia,2020,177.206
North Macedonia,2010,0
North Macedonia,2010,0
North Macedonia,2010,7098.32
North Macedonia,2011,9916.52
North Macedonia,2012,13969.99
North Macedonia,2013,16674.72
North Macedonia,2014,19401.87
North Macedonia,2015,24424.344
North Macedonia,2016,30003.502
North Macedonia,2017,35860.139
North Macedonia,2018,37679.165
North Macedonia,2019,45456.605
North Macedonia,2020,53237.817
North Macedonia,2010,7098.32
North Macedonia,2011,9916.52
North Macedonia,2012,13969.99
North Macedonia,2013,16674.72
North Macedonia,2014,19401.87
North Macedonia,2015,24424.344
North Macedonia,2016,30003.502
North Macedonia,2017,35860.139
North Macedonia,2018,37679.165
North Macedonia,2019,45479.28
North Macedonia,2020,53277.975
North Macedonia,2010,3983.13
North Macedonia,2011,3086.81
North Macedonia,2012,3016.49
North Macedonia,2013,3410.05
North Macedonia,2014,3781.56
North Macedonia,2015,3032.069
North Macedonia,2016,3912.614
North Macedonia,2017,4803.307
North Macedonia,2018,8472.081
North Macedonia,2019,8748.892
North Macedonia,2020,9065.527
North Macedonia,2010,0
North Macedonia,2010,0
North Macedonia,2010,0
North Macedonia,2018,173.415
North Macedonia,2019,14.626
North Macedonia,2020,19.835
North Macedonia,2010,195.29
North Macedonia,2011,90.96
North Macedonia,2012,113.1
North Macedonia,2013,159.83
North Macedonia,2014,238.3
North Macedonia,2015,190.459
North Macedonia,2016,62.878
North Macedonia,2017,57.34
North Macedonia,2018,110.24
North Macedonia,2019,266.499
North Macedonia,2020,431.216
North Macedonia,2010,543.61
North Macedonia,2011,2036.48
North Macedonia,2012,2589.91
North Macedonia,2013,4537.03
North Macedonia,2014,6979.81
North Macedonia,2015,8844.36
North Macedonia,2016,10869.247
North Macedonia,2017,12674.886
North Macedonia,2018,13633.371
North Macedonia,2019,16108.687
North Macedonia,2020,19736.181
North Macedonia,2010,0
North Macedonia,2010,15.954
North Macedonia,2011,44.756
North Macedonia,2012,57.941
North Macedonia,2013,105.244
North Macedonia,2014,142.762
North Macedonia,2015,160.265
North Macedonia,2016,187.432
North Macedonia,2017,248.326
North Macedonia,2018,259.217
North Macedonia,2019,298.258
North Macedonia,2020,401.854
North Macedonia,2010,0
North Macedonia,2019,0.413
North Macedonia,2020,0.799
North Macedonia,2010,0
North Macedonia,2010,269.758
North Macedonia,2011,339.566
North Macedonia,2012,457.349
North Macedonia,2013,608.074
North Macedonia,2014,664.201
North Macedonia,2015,723.775
North Macedonia,2016,841.459
North Macedonia,2017,1135.879
North Macedonia,2018,1228.205
North Macedonia,2019,1412.51
North Macedonia,2020,1782.596
North Macedonia,2010,0.062
North Macedonia,2011,0.343
North Macedonia,2012,4.515
North Macedonia,2013,0.936
North Macedonia,2014,7.191
North Macedonia,2015,13.142
North Macedonia,2016,1.447
North Macedonia,2017,1.674
North Macedonia,2018,1.087
North Macedonia,2019,1.414
North Macedonia,2020,3.528
North Macedonia,2010,0
North Macedonia,2010,0
North Macedonia,2010,153.265
North Macedonia,2011,208.617
North Macedonia,2012,299.457
North Macedonia,2013,373.635
North Macedonia,2014,383.736
North Macedonia,2015,433.252
North Macedonia,2016,514.412
North Macedonia,2017,699.407
North Macedonia,2018,701.808
North Macedonia,2019,827.209
North Macedonia,2020,1059.769
North Macedonia,2010,153.265
North Macedonia,2011,208.617
North Macedonia,2012,299.457
North Macedonia,2013,373.635
North Macedonia,2014,383.736
North Macedonia,2015,433.252
North Macedonia,2016,514.412
North Macedonia,2017,699.407
North Macedonia,2018,701.808
North Macedonia,2019,827.621
North Macedonia,2020,1060.568
North Macedonia,2010,86.003
North Macedonia,2011,64.938
North Macedonia,2012,64.661
North Macedonia,2013,76.41
North Macedonia,2014,74.793
North Macedonia,2015,53.785
North Macedonia,2016,67.082
North Macedonia,2017,93.682
North Macedonia,2018,157.8
North Macedonia,2019,159.21
North Macedonia,2020,180.461
North Macedonia,2010,0
North Macedonia,2010,0
North Macedonia,2010,0
North Macedonia,2018,3.23
North Macedonia,2019,0.266
North Macedonia,2020,0.395
North Macedonia,2010,4.217
North Macedonia,2011,1.914
North Macedonia,2012,2.424
North Macedonia,2013,3.581
North Macedonia,2014,4.713
North Macedonia,2015,3.378
North Macedonia,2016,1.078
North Macedonia,2017,1.118
North Macedonia,2018,2.053
North Macedonia,2019,4.85
North Macedonia,2020,8.584
North Macedonia,2010,11.737
North Macedonia,2011,42.842
North Macedonia,2012,55.517
North Macedonia,2013,101.662
North Macedonia,2014,138.049
North Macedonia,2015,156.886
North Macedonia,2016,186.354
North Macedonia,2017,247.208
North Macedonia,2018,253.934
North Macedonia,2019,293.142
North Macedonia,2020,392.875
North Macedonia,2010,0
Mauritius,2012,6924.096
Mauritius,2013,7974.815
Mauritius,2015,17281.319
Mauritius,2016,19003.03
Mauritius,2017,21190.435
Mauritius,2018,6464.719
Mauritius,2019,55505.787
Nigeria,2010,8610
Nigeria,2011,11450
Nigeria,2012,16170
Nigeria,2013,20930
Nigeria,2014,20360
Nigeria,2015,22820
Nigeria,2016,18970.41
Nigeria,2017,24840
Nigeria,2018,24006
Nigeria,2019,27111
Nigeria,2020,161380
Nigeria,2010,50730
Nigeria,2011,74890
Nigeria,2012,70520
Nigeria,2013,82710
Nigeria,2014,131760
Nigeria,2015,183950
Nigeria,2016,261823.819
Nigeria,2017,278300
Nigeria,2018,1187938
Nigeria,2019,1748715
Nigeria,2020,2525240
Nigeria,2010,0
Nigeria,2011,0
Nigeria,2012,0
Nigeria,2013,0
Nigeria,2014,0
Nigeria,2015,0
Nigeria,2016,0
Nigeria,2020,0
Nigeria,2010,2021590
Nigeria,2011,2442840
Nigeria,2012,3153110
Nigeria,2013,4057440
Nigeria,2014,4611630
Nigeria,2015,5301780
Nigeria,2016,6164829.302
Nigeria,2017,7515350
Nigeria,2018,8637718
Nigeria,2019,10218052
Nigeria,2020,12306080
Nigeria,2010,14190
Nigeria,2011,22990
Nigeria,2012,36040
Nigeria,2013,38220
Nigeria,2014,23580
Nigeria,2015,25390
Nigeria,2016,0
Nigeria,2017,6870
Nigeria,2018,0
Nigeria,2019,0
Nigeria,2020,0
Nigeria,2010,170520
Nigeria,2011,186050
Nigeria,2012,188600
Nigeria,2013,192320
Nigeria,2014,213500
Nigeria,2015,214190
Nigeria,2016,224300
Nigeria,2017,203360
Nigeria,2018,229710
Nigeria,2019,220008
Nigeria,2020,159700
Nigeria,2010,0
Nigeria,2011,0
Nigeria,2012,0
Nigeria,2013,0
Nigeria,2014,0
Nigeria,2015,0
Nigeria,2016,0
Nigeria,2020,0
Nigeria,2010,898800
Nigeria,2011,1472740
Nigeria,2012,1938800
Nigeria,2013,2597610
Nigeria,2014,3069320
Nigeria,2015,3685950
Nigeria,2016,4604929.12
Nigeria,2017,5444220
Nigeria,2018,6451833
Nigeria,2019,7459093
Nigeria,2020,8267240
Nigeria,2010,949530
Nigeria,2011,1547630
Nigeria,2012,2009320
Nigeria,2013,2680320
Nigeria,2014,3201080
Nigeria,2015,3869900
Nigeria,2016,4866752.939
Nigeria,2017,5722520
Nigeria,2018,7639771
Nigeria,2019,9207808
Nigeria,2020,10792480
Nigeria,2010,496610
Nigeria,2011,312990
Nigeria,2012,492460
Nigeria,2013,472840
Nigeria,2014,539450
Nigeria,2015,565940
Nigeria,2016,443940
Nigeria,2017,755490
Nigeria,2018,32316
Nigeria,2019,63671
Nigeria,2020,122790
Nigeria,2010,0
Nigeria,2011,9260
Nigeria,2012,6500
Nigeria,2013,8080
Nigeria,2014,11870
Nigeria,2015,15400
Nigeria,2016,25221.826
Nigeria,2017,25440
Nigeria,2018,49857
Nigeria,2019,75495
Nigeria,2020,99660
Nigeria,2010,0
Nigeria,2011,0
Nigeria,2012,0
Nigeria,2013,0
Nigeria,2014,0
Nigeria,2015,0
Nigeria,2016,0
Nigeria,2020,0
Nigeria,2016,0
Nigeria,2017,0
Nigeria,2018,0
Nigeria,2019,0
Nigeria,2020,0
Nigeria,2016,0
Nigeria,2017,0
Nigeria,2018,0
Nigeria,2019,0
Nigeria,2020,0
Nigeria,2016,18970.41
Nigeria,2017,24840
Nigeria,2018,24006
Nigeria,2019,16019
Nigeria,2020,76360
Nigeria,2016,0
Nigeria,2017,0
Nigeria,2018,0
Nigeria,2019,0
Nigeria,2020,0
Nigeria,2010,57.149
Nigeria,2011,72.345
Nigeria,2012,102.778
Nigeria,2013,133.092
Nigeria,2014,119.991
Nigeria,2015,115.838
Nigeria,2016,62.198
Nigeria,2017,81.176
Nigeria,2018,78.195
Nigeria,2019,88.309
Nigeria,2020,423.57
Nigeria,2010,336.718
Nigeria,2011,473.179
Nigeria,2012,448.23
Nigeria,2013,525.944
Nigeria,2014,776.521
Nigeria,2015,933.756
Nigeria,2016,858.439
Nigeria,2017,909.477
Nigeria,2018,3869.505
Nigeria,2019,5696.14
Nigeria,2020,6627.927
Nigeria,2010,0
Nigeria,2011,0
Nigeria,2012,0
Nigeria,2013,0
Nigeria,2014,0
Nigeria,2015,0
Nigeria,2016,0
Nigeria,2020,0
Nigeria,2010,13418.226
Nigeria,2011,15434.637
Nigeria,2012,20041.378
Nigeria,2013,25800.839
Nigeria,2014,27178.395
Nigeria,2015,26912.589
